user_index,user_type,source_dataset,source_site_id,site_id,original_user_index,session_index,request_in_session_index,url,timestamp,http_method,request_body_size,response_body_size,revised_status,execution_time,api_endpoint,header,data,data_valid,source_file,original_status
test_humhub_51129,1,test,humhub,humhub,51129,158,8,http://111.229.33.190:8081/space/space?tour=1&cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c,2025-04-25 18:05:53,GET,2,68019,200.0,56.748,/space/space,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,200.0
test_humhub_51129,1,test,humhub,humhub,51129,158,9,http://111.229.33.190:8081/space/manage?cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,2025-04-25 18:05:56,GET,2,51726,200.0,45.775000000000006,/space/manage,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,200.0
test_humhub_51129,1,test,humhub,humhub,51129,158,10,http://111.229.33.190:8081/space/manage/default/advanced?cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,2025-04-25 18:05:57,GET,2,48299,403.0,46.689,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,403.0
test_humhub_51129,1,test,humhub,humhub,51129,158,11,http://111.229.33.190:8081/space/manage/default/advanced?cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,2025-04-25 18:06:00,GET,2,48335,403.0,48.0,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,403.0
test_humhub_51129,1,test,humhub,humhub,51129,158,12,http://111.229.33.190:8081/space/manage/default/advanced?cguid=0566b5df-b6e0-4260-bfd0-f5eccc9a7e0c,2025-04-25 18:06:02,GET,2,33278,403.0,37.481,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,403.0
test_humhub_51129,1,test,humhub,humhub,51129,158,13,http://111.229.33.190:8081/space/manage/default/advanced?cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,2025-04-25 18:06:05,GET,2,48335,403.0,47.694,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,403.0
test_humhub_51129,1,test,humhub,humhub,51129,158,14,http://111.229.33.190:8081/space/manage/default/advanced?cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,2025-04-25 18:06:06,GET,2,48335,403.0,43.415,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,403.0
test_humhub_51129,1,test,humhub,humhub,51129,158,15,http://111.229.33.190:8081/space/manage/default/advanced?cguid=0566b5df-b6e0-4260-bfd0-f5eccc9a7e0c,2025-04-25 18:06:08,GET,2,33278,403.0,36.897,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,403.0
test_humhub_51129,1,test,humhub,humhub,51129,158,16,http://111.229.33.190:8081/space/manage/default/advanced?cguid=0566b5df-b6e0-4260-bfd0-f5eccc9a7e0c,2025-04-25 18:06:10,GET,2,33278,403.0,35.796,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,403.0
test_humhub_51129,1,test,humhub,humhub,51129,158,17,http://111.229.33.190:8081/space/manage/default/advanced?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41,2025-04-25 18:06:10,GET,2,33278,403.0,33.959,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,403.0
test_humhub_51129,1,test,humhub,humhub,51129,158,18,http://111.229.33.190:8081/space/manage/default/advanced?cguid=0566b5df-b6e0-4260-bfd0-f5eccc9a7e0c,2025-04-25 18:06:10,GET,2,33278,403.0,33.745999999999995,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,403.0
test_humhub_51129,1,test,humhub,humhub,51129,158,19,http://111.229.33.190:8081/space/manage/default/advanced?cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,2025-04-25 18:06:10,GET,2,48299,200.0,45.249,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,200.0
test_humhub_51129,1,test,humhub,humhub,51129,158,20,http://111.229.33.190:8081/space/manage/default/advanced?cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,2025-04-25 18:06:10,GET,2,48335,403.0,43.762,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,403.0
test_humhub_51129,1,test,humhub,humhub,51129,158,21,http://111.229.33.190:8081/space/manage/default/advanced?cguid=a8de2727-9d87-41e5-a0bc-9686d47bfe8b,2025-04-25 18:06:10,GET,2,33278,403.0,33.703,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,403.0
test_humhub_51129,1,test,humhub,humhub,51129,158,22,http://111.229.33.190:8081/space/manage/default/advanced?cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,2025-04-25 18:06:10,GET,2,48299,200.0,45.549,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,200.0
test_humhub_51129,1,test,humhub,humhub,51129,158,23,http://111.229.33.190:8081/space/manage/default/advanced?cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,2025-04-25 18:06:11,GET,2,48335,403.0,48.314,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,403.0
test_humhub_51129,1,test,humhub,humhub,51129,158,24,http://111.229.33.190:8081/space/manage/default/advanced?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41,2025-04-25 18:06:11,GET,2,33278,403.0,37.664,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,403.0
test_humhub_51129,1,test,humhub,humhub,51129,158,25,http://111.229.33.190:8081/post/post/edit?id=24&cguid=2a61088c-1182-463d-90cb-2cdea7b7385c,2025-04-25 18:06:13,POST,135,33269,200.0,33.702000000000005,/post/post/edit,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=u7r2s4ma9ne6hidi2rn0cn306p; _csrf=cadb36108e2f3ba0791987a8f81133ccebc34dafd9cd1ec0693bbd523e404075a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22Gs71e7AAOq0tEu3UVT7APTtHwLYx5Nkf%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D', 'Content-Length': '130'}","{'_csrf': 'gyZp4A8f8jeVfAOWOz6T1FgN88ZhJYIBZ2nQacLYauy7TiWKfmiTe_szS-5fc-aVa3SciiJ9zFVVUaUAppEooA==', 'Post[message]': None}",,D:\browser\test\combined_data\abnormal.json,200.0
test_humhub_50429,1,test,humhub,humhub,50429,159,1,http://111.229.33.190:8081/space/spaces,2025-04-25 08:21:07,GET,2,111064,200.0,136.404,/space/spaces,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=5envim4mev2i0255116tcfq91k; _csrf=87acaa22c993c197ab4dc0e58a0c7dc0bee0e24de32e989716a26063c9da299ba%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22oajsvSDIWQ8ZB22wO_q2GyXbCldxswWL%22%3B%7D; _identity=2d7ea8efd12aa70b71286df3ca1e791e34a80132ec583d1bf943fc14f308d59fa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B13%2C%2213499915-d1c9-4abe-894d-9ee6a9dd9b9e%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,200.0
test_humhub_50429,1,test,humhub,humhub,50429,159,2,http://111.229.33.190:8081/space/manage/default/advanced?cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,2025-04-25 08:21:08,GET,2,33279,403.0,37.028,/space/manage/default/advanced,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=5envim4mev2i0255116tcfq91k; _csrf=87acaa22c993c197ab4dc0e58a0c7dc0bee0e24de32e989716a26063c9da299ba%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22oajsvSDIWQ8ZB22wO_q2GyXbCldxswWL%22%3B%7D; _identity=2d7ea8efd12aa70b71286df3ca1e791e34a80132ec583d1bf943fc14f308d59fa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B13%2C%2213499915-d1c9-4abe-894d-9ee6a9dd9b9e%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,403.0
test_humhub_50429,1,test,humhub,humhub,50429,159,3,http://111.229.33.190:8081/post/post/post?cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,2025-04-25 08:21:10,POST,202,33270,200.0,37.291,/post/post/post,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=5envim4mev2i0255116tcfq91k; _csrf=87acaa22c993c197ab4dc0e58a0c7dc0bee0e24de32e989716a26063c9da299ba%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22oajsvSDIWQ8ZB22wO_q2GyXbCldxswWL%22%3B%7D; _identity=2d7ea8efd12aa70b71286df3ca1e791e34a80132ec583d1bf943fc14f308d59fa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B13%2C%2213499915-d1c9-4abe-894d-9ee6a9dd9b9e%22%2C2592000%5D%22%3B%7D', 'Content-Length': '163'}","{'_csrf': 'gyZp4A8f8jeVfAOWOz6T1FgN88ZhJYIBZ2nQacLYauy7TiWKfmiTe_szS-5fc-aVa3SciiJ9zFVVUaUAppEooA==', 'message': None, 'containerGuid': 'b92568e9-c3d5-4d87-b045-c39b1aa18901', 'containerClass': 'humhub\\modules\\user\\models\\User'}",,D:\browser\test\combined_data\abnormal.json,200.0
test_humhub_50429,1,test,humhub,humhub,50429,159,4,http://111.229.33.190:8081/space/manage?cguid=0566b5df-b6e0-4260-bfd0-f5eccc9a7e0c,2025-04-25 08:21:12,GET,2,33269,403.0,38.368,/space/manage,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=5envim4mev2i0255116tcfq91k; _csrf=87acaa22c993c197ab4dc0e58a0c7dc0bee0e24de32e989716a26063c9da299ba%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22oajsvSDIWQ8ZB22wO_q2GyXbCldxswWL%22%3B%7D; _identity=2d7ea8efd12aa70b71286df3ca1e791e34a80132ec583d1bf943fc14f308d59fa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B13%2C%2213499915-d1c9-4abe-894d-9ee6a9dd9b9e%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,403.0
